Request id,Pickup point,Driver id,Status,Request timestamp,RT_Date,RT_Time,Request Period,Drop timestamp,DT_Date,DT_Time,Drop Period,Trip Duration
5526,City,272,Trip Completed,15-07-2016 05:19,15-07-2016,05:19:00,Morning,15-07-2016 06:13,15-07-2016,06:13:40,Morning,00:54:40
5905,Airport,272,Trip Completed,15-07-2016 09:51,15-07-2016,09:51:06,Morning,15-07-2016 10:29,15-07-2016,10:29:06,Day,00:38:00
6231,Airport,272,Trip Completed,15-07-2016 17:45,15-07-2016,17:45:25,Evening,15-07-2016 18:24,15-07-2016,18:24:44,Evening,00:39:19
258,Airport,273,Trip Completed,11-07-2016 06:36,11-07-2016,06:36:00,Morning,11-07-2016 07:19,11-07-2016,07:19:00,Morning,00:43:00
723,City,273,Trip Completed,11-07-2016 15:03,11-07-2016,15:03:00,Day,11-07-2016 15:54,11-07-2016,15:54:00,Day,00:51:00
930,City,273,Trip Completed,11-07-2016 18:27,11-07-2016,18:27:00,Evening,11-07-2016 19:08,11-07-2016,19:08:00,Evening,00:41:00
1498,City,273,Trip Completed,12-07-2016 05:30,12-07-2016,05:30:00,Morning,12-07-2016 06:15,12-07-2016,06:15:00,Morning,00:45:00
2553,Airport,273,Trip Completed,12-07-2016 21:23,12-07-2016,21:23:00,Night,12-07-2016 22:44,12-07-2016,22:44:00,Night,01:21:00
3777,Airport,273,Trip Completed,13-07-2016 20:47,13-07-2016,20:47:31,Evening,13-07-2016 21:28,13-07-2016,21:28:07,Night,00:40:36
3914,City,273,Trip Completed,13-07-2016 22:09,13-07-2016,22:09:53,Night,13-07-2016 22:40,13-07-2016,22:40:43,Night,00:30:50
4114,City,273,Trip Completed,14-07-2016 04:04,14-07-2016,04:04:43,Early Morning,14-07-2016 04:42,14-07-2016,04:42:17,Early Morning,00:37:34
5703,Airport,273,Trip Completed,15-07-2016 07:27,15-07-2016,07:27:53,Morning,15-07-2016 08:23,15-07-2016,08:23:13,Morning,00:55:20
5888,City,273,Trip Completed,15-07-2016 09:38,15-07-2016,09:38:06,Morning,15-07-2016 10:35,15-07-2016,10:35:38,Day,00:57:32
6042,Airport,273,Trip Completed,15-07-2016 13:09,15-07-2016,13:09:43,Day,15-07-2016 14:30,15-07-2016,14:30:50,Day,01:21:07
6150,Airport,273,Trip Completed,15-07-2016 16:21,15-07-2016,16:21:43,Day,15-07-2016 17:20,15-07-2016,17:20:32,Evening,00:58:49
410,City,274,Trip Completed,11-07-2016 08:34,11-07-2016,08:34:00,Morning,11-07-2016 09:25,11-07-2016,09:25:00,Morning,00:51:00
610,Airport,274,Trip Completed,11-07-2016 11:49,11-07-2016,11:49:00,Day,11-07-2016 12:58,11-07-2016,12:58:00,Day,01:09:00
719,Airport,274,Trip Completed,11-07-2016 14:52,11-07-2016,14:52:00,Day,11-07-2016 15:32,11-07-2016,15:32:00,Day,00:40:00
1060,City,274,Trip Completed,11-07-2016 19:50,11-07-2016,19:50:00,Evening,11-07-2016 20:48,11-07-2016,20:48:00,Evening,00:58:00
1929,City,274,Trip Completed,12-07-2016 11:18,12-07-2016,11:18:00,Day,12-07-2016 12:16,12-07-2016,12:16:00,Day,00:58:00
2101,City,274,Trip Completed,12-07-2016 16:10,12-07-2016,16:10:00,Day,12-07-2016 17:10,12-07-2016,17:10:00,Evening,01:00:00
2282,City,274,Trip Completed,12-07-2016 18:42,12-07-2016,18:42:00,Evening,12-07-2016 19:45,12-07-2016,19:45:00,Evening,01:03:00
3190,City,274,Trip Completed,13-07-2016 09:28,13-07-2016,09:28:16,Morning,13-07-2016 10:44,13-07-2016,10:44:23,Day,01:16:07
3412,City,274,Trip Completed,13-07-2016 15:26,13-07-2016,15:26:37,Day,13-07-2016 16:04,13-07-2016,16:04:48,Day,00:38:11
3725,City,274,Trip Completed,13-07-2016 20:00,13-07-2016,20:00:58,Evening,13-07-2016 21:13,13-07-2016,21:13:37,Night,01:12:39
4612,City,274,Trip Completed,14-07-2016 10:41,14-07-2016,10:41:28,Day,14-07-2016 11:31,14-07-2016,11:31:43,Day,00:50:15
5033,Airport,274,Trip Completed,14-07-2016 19:16,14-07-2016,19:16:11,Evening,14-07-2016 20:06,14-07-2016,20:06:00,Evening,00:49:49
5764,City,274,Trip Completed,15-07-2016 08:17,15-07-2016,08:17:31,Morning,15-07-2016 09:01,15-07-2016,09:01:46,Morning,00:44:15
6750,Airport,274,Trip Completed,15-07-2016 23:51,15-07-2016,23:51:42,Night,16-07-2016 00:49,16-07-2016,00:49:54,Early Morning,00:58:12
314,Airport,275,Trip Completed,11-07-2016 07:28,11-07-2016,07:28:00,Morning,11-07-2016 08:15,11-07-2016,08:15:00,Morning,00:47:00
757,Airport,275,Trip Completed,11-07-2016 16:01,11-07-2016,16:01:00,Day,11-07-2016 16:52,11-07-2016,16:52:00,Day,00:51:00
2123,City,275,Trip Completed,12-07-2016 16:45,12-07-2016,16:45:00,Day,12-07-2016 17:40,12-07-2016,17:40:00,Evening,00:55:00
2824,City,275,Trip Completed,13-07-2016 05:10,13-07-2016,05:10:28,Morning,13-07-2016 06:29,13-07-2016,06:29:18,Morning,01:18:50
3445,Airport,275,Trip Completed,13-07-2016 16:39,13-07-2016,16:39:52,Day,13-07-2016 17:22,13-07-2016,17:22:26,Evening,00:42:34
3690,Airport,275,Trip Completed,13-07-2016 19:43,13-07-2016,19:43:33,Evening,13-07-2016 20:48,13-07-2016,20:48:13,Evening,01:04:40
5440,Airport,275,Trip Completed,15-07-2016 03:04,15-07-2016,03:04:32,Early Morning,15-07-2016 04:04,15-07-2016,04:04:20,Early Morning,00:59:48
6090,Airport,275,Trip Completed,15-07-2016 14:31,15-07-2016,14:31:47,Day,15-07-2016 15:09,15-07-2016,15:09:22,Day,00:37:35
303,Airport,276,Trip Completed,11-07-2016 07:19,11-07-2016,07:19:00,Morning,11-07-2016 08:01,11-07-2016,08:01:00,Morning,00:42:00
560,Airport,276,Trip Completed,11-07-2016 10:16,11-07-2016,10:16:00,Day,11-07-2016 11:25,11-07-2016,11:25:00,Day,01:09:00
1319,City,276,Trip Completed,11-07-2016 22:48,11-07-2016,22:48:00,Night,11-07-2016 23:43,11-07-2016,23:43:00,Night,00:55:00
1493,Airport,276,Trip Completed,12-07-2016 05:28,12-07-2016,05:28:00,Morning,12-07-2016 06:22,12-07-2016,06:22:00,Morning,00:54:00
1662,City,276,Trip Completed,12-07-2016 07:27,12-07-2016,07:27:00,Morning,12-07-2016 08:32,12-07-2016,08:32:00,Morning,01:05:00
2020,City,276,Trip Completed,12-07-2016 13:40,12-07-2016,13:40:00,Day,12-07-2016 14:37,12-07-2016,14:37:00,Day,00:57:00
2407,City,276,Trip Completed,12-07-2016 19:57,12-07-2016,19:57:00,Evening,12-07-2016 20:47,12-07-2016,20:47:00,Evening,00:50:00
2818,Airport,276,Trip Completed,13-07-2016 05:05,13-07-2016,05:05:59,Morning,13-07-2016 05:37,13-07-2016,05:37:28,Morning,00:31:29
3827,City,276,Trip Completed,13-07-2016 21:10,13-07-2016,21:10:35,Night,13-07-2016 22:09,13-07-2016,22:09:18,Night,00:58:43
4421,City,276,Trip Completed,14-07-2016 08:16,14-07-2016,08:16:58,Morning,14-07-2016 09:20,14-07-2016,09:20:40,Morning,01:03:42
5673,Airport,276,Trip Completed,15-07-2016 07:05,15-07-2016,07:05:19,Morning,15-07-2016 07:39,15-07-2016,07:39:49,Morning,00:34:30
6372,Airport,276,Trip Completed,15-07-2016 19:09,15-07-2016,19:09:35,Evening,15-07-2016 19:37,15-07-2016,19:37:24,Evening,00:27:49
6563,City,276,Trip Completed,15-07-2016 21:03,15-07-2016,21:03:48,Night,15-07-2016 22:21,15-07-2016,22:21:22,Night,01:17:34
579,City,277,Trip Completed,11-07-2016 11:04,11-07-2016,11:04:00,Day,11-07-2016 12:02,11-07-2016,12:02:00,Day,00:58:00
689,City,277,Trip Completed,11-07-2016 13:45,11-07-2016,13:45:00,Day,11-07-2016 14:19,11-07-2016,14:19:00,Day,00:34:00
724,Airport,277,Trip Completed,11-07-2016 15:06,11-07-2016,15:06:00,Day,11-07-2016 15:42,11-07-2016,15:42:00,Day,00:36:00
1499,City,277,Trip Completed,12-07-2016 05:30,12-07-2016,05:30:00,Morning,12-07-2016 06:18,12-07-2016,06:18:00,Morning,00:48:00
3960,Airport,277,Trip Completed,13-07-2016 22:52,13-07-2016,22:52:41,Night,13-07-2016 23:33,13-07-2016,23:33:44,Night,00:41:03
4919,Airport,277,Trip Completed,14-07-2016 18:16,14-07-2016,18:16:47,Evening,14-07-2016 18:54,14-07-2016,18:54:51,Evening,00:38:04
6334,Airport,277,Trip Completed,15-07-2016 18:43,15-07-2016,18:43:20,Evening,15-07-2016 19:50,15-07-2016,19:50:18,Evening,01:06:58
1577,Airport,278,Trip Completed,12-07-2016 06:22,12-07-2016,06:22:00,Morning,12-07-2016 07:37,12-07-2016,07:37:00,Morning,01:15:00
2197,Airport,278,Trip Completed,12-07-2016 17:53,12-07-2016,17:53:00,Evening,12-07-2016 18:27,12-07-2016,18:27:00,Evening,00:34:00
2509,City,278,Trip Completed,12-07-2016 21:01,12-07-2016,21:01:00,Night,12-07-2016 21:51,12-07-2016,21:51:00,Night,00:50:00
3514,Airport,278,Trip Completed,13-07-2016 17:42,13-07-2016,17:42:12,Evening,13-07-2016 18:29,13-07-2016,18:29:48,Evening,00:47:36
4588,City,278,Trip Completed,14-07-2016 10:01,14-07-2016,10:01:28,Day,14-07-2016 11:11,14-07-2016,11:11:25,Day,01:09:57
5929,Airport,278,Trip Completed,15-07-2016 10:06,15-07-2016,10:06:37,Day,15-07-2016 10:53,15-07-2016,10:53:39,Day,00:47:02
6335,City,278,Trip Completed,15-07-2016 18:45,15-07-2016,18:45:58,Evening,15-07-2016 19:18,15-07-2016,19:18:27,Evening,00:32:29
375,Airport,279,Trip Completed,11-07-2016 08:07,11-07-2016,08:07:00,Morning,11-07-2016 09:26,11-07-2016,09:26:00,Morning,01:19:00
555,City,279,Trip Completed,11-07-2016 10:16,11-07-2016,10:16:00,Day,11-07-2016 11:01,11-07-2016,11:01:00,Day,00:45:00
622,Airport,279,Trip Completed,11-07-2016 12:01,11-07-2016,12:01:00,Day,11-07-2016 13:15,11-07-2016,13:15:00,Day,01:14:00
1975,City,279,Trip Completed,12-07-2016 12:17,12-07-2016,12:17:00,Day,12-07-2016 13:34,12-07-2016,13:34:00,Day,01:17:00
2831,Airport,279,Trip Completed,13-07-2016 05:22,13-07-2016,05:22:17,Morning,13-07-2016 06:26,13-07-2016,06:26:06,Morning,01:03:49
3085,Airport,279,Trip Completed,13-07-2016 08:18,13-07-2016,08:18:54,Morning,13-07-2016 08:55,13-07-2016,08:55:31,Morning,00:36:37
3418,City,279,Trip Completed,13-07-2016 15:37,13-07-2016,15:37:16,Day,13-07-2016 16:45,13-07-2016,16:45:57,Day,01:08:41
3915,City,279,Trip Completed,13-07-2016 22:08,13-07-2016,22:08:31,Night,13-07-2016 23:26,13-07-2016,23:26:52,Night,01:18:21
4443,Airport,279,Trip Completed,14-07-2016 08:29,14-07-2016,08:29:44,Morning,14-07-2016 09:40,14-07-2016,09:40:20,Morning,01:10:36
5686,City,279,Trip Completed,15-07-2016 07:19,15-07-2016,07:19:13,Morning,15-07-2016 08:22,15-07-2016,08:22:44,Morning,01:03:31
6120,Airport,279,Trip Completed,15-07-2016 15:21,15-07-2016,15:21:39,Day,15-07-2016 16:06,15-07-2016,16:06:05,Day,00:44:26
6274,Airport,279,Trip Completed,15-07-2016 18:18,15-07-2016,18:18:34,Evening,15-07-2016 19:02,15-07-2016,19:02:40,Evening,00:44:06
6364,City,279,Trip Completed,15-07-2016 19:11,15-07-2016,19:11:18,Evening,15-07-2016 19:50,15-07-2016,19:50:39,Evening,00:39:21
89,City,280,Trip Completed,11-07-2016 04:52,11-07-2016,04:52:00,Early Morning,11-07-2016 05:51,11-07-2016,05:51:00,Morning,00:59:00
805,Airport,280,Trip Completed,11-07-2016 17:19,11-07-2016,17:19:00,Evening,11-07-2016 18:18,11-07-2016,18:18:00,Evening,00:59:00
2836,City,280,Trip Completed,13-07-2016 05:20,13-07-2016,05:20:12,Morning,13-07-2016 06:22,13-07-2016,06:22:58,Morning,01:02:46
3298,City,280,Trip Completed,13-07-2016 11:44,13-07-2016,11:44:06,Day,13-07-2016 12:47,13-07-2016,12:47:18,Day,01:03:12
5506,City,280,Trip Completed,15-07-2016 05:06,15-07-2016,05:06:18,Morning,15-07-2016 05:41,15-07-2016,05:41:21,Morning,00:35:03
6159,City,280,Trip Completed,15-07-2016 16:35,15-07-2016,16:35:35,Day,15-07-2016 17:23,15-07-2016,17:23:29,Evening,00:47:54
6492,City,280,Trip Completed,15-07-2016 20:31,15-07-2016,20:31:29,Evening,15-07-2016 21:18,15-07-2016,21:18:30,Night,00:47:01
592,City,281,Trip Completed,11-07-2016 11:18,11-07-2016,11:18:00,Day,11-07-2016 11:54,11-07-2016,11:54:00,Day,00:36:00
737,Airport,281,Trip Completed,11-07-2016 15:30,11-07-2016,15:30:00,Day,11-07-2016 16:04,11-07-2016,16:04:00,Day,00:34:00
1108,City,281,Trip Completed,11-07-2016 20:11,11-07-2016,20:11:00,Evening,11-07-2016 20:53,11-07-2016,20:53:00,Evening,00:42:00
1387,Airport,281,Trip Completed,12-07-2016 01:33,12-07-2016,01:33:00,Early Morning,12-07-2016 02:18,12-07-2016,02:18:00,Early Morning,00:45:00
2311,Airport,281,Trip Completed,12-07-2016 19:00,12-07-2016,19:00:00,Evening,12-07-2016 19:56,12-07-2016,19:56:00,Evening,00:56:00
2887,City,281,Trip Completed,13-07-2016 05:50,13-07-2016,05:50:50,Morning,13-07-2016 06:28,13-07-2016,06:28:37,Morning,00:37:47
3283,City,281,Trip Completed,13-07-2016 10:51,13-07-2016,10:51:27,Day,13-07-2016 11:36,13-07-2016,11:36:14,Day,00:44:47
4341,City,281,Trip Completed,14-07-2016 07:14,14-07-2016,07:14:10,Morning,14-07-2016 08:26,14-07-2016,08:26:03,Morning,01:11:53
5025,Airport,281,Trip Completed,14-07-2016 19:05,14-07-2016,19:05:58,Evening,14-07-2016 20:08,14-07-2016,20:08:00,Evening,01:02:02
5437,Airport,281,Trip Completed,15-07-2016 02:59,15-07-2016,02:59:50,Early Morning,15-07-2016 03:57,15-07-2016,03:57:34,Early Morning,00:57:44
5652,City,281,Trip Completed,15-07-2016 06:56,15-07-2016,06:56:07,Morning,15-07-2016 08:07,15-07-2016,08:07:42,Morning,01:11:35
672,Airport,282,Trip Completed,11-07-2016 13:20,11-07-2016,13:20:00,Day,11-07-2016 14:22,11-07-2016,14:22:00,Day,01:02:00
1578,Airport,282,Trip Completed,12-07-2016 06:25,12-07-2016,06:25:00,Morning,12-07-2016 07:42,12-07-2016,07:42:00,Morning,01:17:00
4506,City,282,Trip Completed,14-07-2016 09:09,14-07-2016,09:09:42,Morning,14-07-2016 10:08,14-07-2016,10:08:17,Day,00:58:35
4762,City,282,Trip Completed,14-07-2016 15:22,14-07-2016,15:22:12,Day,14-07-2016 16:19,14-07-2016,16:19:27,Day,00:57:15
6081,City,282,Trip Completed,15-07-2016 14:22,15-07-2016,14:22:48,Day,15-07-2016 15:12,15-07-2016,15:12:20,Day,00:49:32
6503,City,282,Trip Completed,15-07-2016 20:30,15-07-2016,20:30:34,Evening,15-07-2016 21:22,15-07-2016,21:22:33,Night,00:51:59
649,City,283,Trip Completed,11-07-2016 12:42,11-07-2016,12:42:00,Day,11-07-2016 13:16,11-07-2016,13:16:00,Day,00:34:00
1040,City,283,Trip Completed,11-07-2016 19:33,11-07-2016,19:33:00,Evening,11-07-2016 20:15,11-07-2016,20:15:00,Evening,00:42:00
1461,Airport,283,Trip Completed,12-07-2016 04:58,12-07-2016,04:58:00,Early Morning,12-07-2016 06:10,12-07-2016,06:10:00,Morning,01:12:00
2497,City,283,Trip Completed,12-07-2016 20:57,12-07-2016,20:57:00,Evening,12-07-2016 21:42,12-07-2016,21:42:00,Night,00:45:00
2758,City,283,Trip Completed,13-07-2016 03:48,13-07-2016,03:48:21,Early Morning,13-07-2016 04:21,13-07-2016,04:21:53,Early Morning,00:33:32
2991,Airport,283,Trip Completed,13-07-2016 07:07,13-07-2016,07:07:29,Morning,13-07-2016 08:07,13-07-2016,08:07:22,Morning,00:59:53
3458,City,283,Trip Completed,13-07-2016 17:04,13-07-2016,17:04:29,Evening,13-07-2016 18:02,13-07-2016,18:02:55,Evening,00:58:26
3830,Airport,283,Trip Completed,13-07-2016 21:14,13-07-2016,21:14:26,Night,13-07-2016 22:02,13-07-2016,22:02:10,Night,00:47:44
6685,Airport,283,Trip Completed,15-07-2016 22:34,15-07-2016,22:34:55,Night,15-07-2016 23:27,15-07-2016,23:27:52,Night,00:52:57
420,City,284,Trip Completed,11-07-2016 08:37,11-07-2016,08:37:00,Morning,11-07-2016 09:27,11-07-2016,09:27:00,Morning,00:50:00
662,City,284,Trip Completed,11-07-2016 12:58,11-07-2016,12:58:00,Day,11-07-2016 14:02,11-07-2016,14:02:00,Day,01:04:00
791,Airport,284,Trip Completed,11-07-2016 16:55,11-07-2016,16:55:00,Day,11-07-2016 17:35,11-07-2016,17:35:00,Evening,00:40:00
1164,City,284,Trip Completed,11-07-2016 20:50,11-07-2016,20:50:00,Evening,11-07-2016 21:39,11-07-2016,21:39:00,Night,00:49:00
2939,City,284,Trip Completed,13-07-2016 06:25,13-07-2016,06:25:15,Morning,13-07-2016 07:05,13-07-2016,07:05:09,Morning,00:39:54
3867,City,284,Trip Completed,13-07-2016 21:45,13-07-2016,21:45:14,Night,13-07-2016 22:24,13-07-2016,22:24:40,Night,00:39:26
4290,City,284,Trip Completed,14-07-2016 06:36,14-07-2016,06:36:01,Morning,14-07-2016 07:36,14-07-2016,07:36:04,Morning,01:00:03
4400,Airport,284,Trip Completed,14-07-2016 08:01,14-07-2016,08:01:59,Morning,14-07-2016 08:44,14-07-2016,08:44:13,Morning,00:42:14
5100,Airport,284,Trip Completed,14-07-2016 19:58,14-07-2016,19:58:08,Evening,14-07-2016 20:43,14-07-2016,20:43:30,Evening,00:45:22
5956,City,284,Trip Completed,15-07-2016 10:41,15-07-2016,10:41:34,Day,15-07-2016 11:44,15-07-2016,11:44:04,Day,01:02:30
6701,City,284,Trip Completed,15-07-2016 22:55,15-07-2016,22:55:07,Night,15-07-2016 23:37,15-07-2016,23:37:35,Night,00:42:28
1,Airport,285,Trip Completed,11-07-2016 00:20,11-07-2016,00:20:00,Early Morning,11-07-2016 00:51,11-07-2016,00:51:00,Early Morning,00:31:00
1923,City,285,Trip Completed,12-07-2016 11:00,12-07-2016,11:00:00,Day,12-07-2016 12:00,12-07-2016,12:00:00,Day,01:00:00
3804,Airport,285,Trip Completed,13-07-2016 21:00,13-07-2016,21:00:54,Night,13-07-2016 21:37,13-07-2016,21:37:45,Night,00:36:51
4876,Airport,285,Trip Completed,14-07-2016 17:46,14-07-2016,17:46:11,Evening,14-07-2016 18:23,14-07-2016,18:23:17,Evening,00:37:06
5428,Airport,285,Trip Completed,15-07-2016 02:28,15-07-2016,02:28:34,Early Morning,15-07-2016 03:04,15-07-2016,03:04:34,Early Morning,00:36:00
6452,City,285,Trip Completed,15-07-2016 20:07,15-07-2016,20:07:33,Evening,15-07-2016 20:48,15-07-2016,20:48:05,Evening,00:40:32
6703,City,285,Trip Completed,15-07-2016 22:51,15-07-2016,22:51:55,Night,15-07-2016 23:37,15-07-2016,23:37:35,Night,00:45:40
116,Airport,286,Trip Completed,11-07-2016 05:07,11-07-2016,05:07:00,Morning,11-07-2016 05:53,11-07-2016,05:53:00,Morning,00:46:00
761,Airport,286,Trip Completed,11-07-2016 16:11,11-07-2016,16:11:00,Day,11-07-2016 17:12,11-07-2016,17:12:00,Evening,01:01:00
932,City,286,Trip Completed,11-07-2016 18:28,11-07-2016,18:28:00,Evening,11-07-2016 19:20,11-07-2016,19:20:00,Evening,00:52:00
1217,City,286,Trip Completed,11-07-2016 21:23,11-07-2016,21:23:00,Night,11-07-2016 22:39,11-07-2016,22:39:00,Night,01:16:00
1617,Airport,286,Trip Completed,12-07-2016 06:53,12-07-2016,06:53:00,Morning,12-07-2016 07:23,12-07-2016,07:23:00,Morning,00:30:00
1849,Airport,286,Trip Completed,12-07-2016 09:42,12-07-2016,09:42:00,Morning,12-07-2016 10:28,12-07-2016,10:28:00,Day,00:46:00
2055,City,286,Trip Completed,12-07-2016 14:54,12-07-2016,14:54:00,Day,12-07-2016 15:43,12-07-2016,15:43:00,Day,00:49:00
2841,Airport,286,Trip Completed,13-07-2016 05:23,13-07-2016,05:23:09,Morning,13-07-2016 05:53,13-07-2016,05:53:14,Morning,00:30:05
5983,City,286,Trip Completed,15-07-2016 11:41,15-07-2016,11:41:07,Day,15-07-2016 12:12,15-07-2016,12:12:58,Day,00:31:51
6016,Airport,286,Trip Completed,15-07-2016 12:31,15-07-2016,12:31:42,Day,15-07-2016 13:19,15-07-2016,13:19:49,Day,00:48:07
845,City,287,Trip Completed,11-07-2016 17:41,11-07-2016,17:41:00,Evening,11-07-2016 18:57,11-07-2016,18:57:00,Evening,01:16:00
1832,Airport,287,Trip Completed,12-07-2016 09:36,12-07-2016,09:36:00,Morning,12-07-2016 10:08,12-07-2016,10:08:00,Day,00:32:00
2740,Airport,287,Trip Completed,13-07-2016 02:57,13-07-2016,02:57:40,Early Morning,13-07-2016 04:06,13-07-2016,04:06:25,Early Morning,01:08:45
3622,Airport,287,Trip Completed,13-07-2016 18:57,13-07-2016,18:57:45,Evening,13-07-2016 20:15,13-07-2016,20:15:14,Evening,01:17:29
3979,City,287,Trip Completed,13-07-2016 23:16,13-07-2016,23:16:27,Night,13-07-2016 23:46,13-07-2016,23:46:08,Night,00:29:41
5749,Airport,287,Trip Completed,15-07-2016 07:59,15-07-2016,07:59:14,Morning,15-07-2016 08:48,15-07-2016,08:48:49,Morning,00:49:35
6633,City,287,Trip Completed,15-07-2016 21:57,15-07-2016,21:57:56,Night,15-07-2016 22:49,15-07-2016,22:49:32,Night,00:51:36
1301,Airport,288,Trip Completed,11-07-2016 22:30,11-07-2016,22:30:00,Night,11-07-2016 23:13,11-07-2016,23:13:00,Night,00:43:00
2203,City,288,Trip Completed,12-07-2016 17:53,12-07-2016,17:53:00,Evening,12-07-2016 18:30,12-07-2016,18:30:00,Evening,00:37:00
2569,City,288,Trip Completed,12-07-2016 21:37,12-07-2016,21:37:00,Night,12-07-2016 22:07,12-07-2016,22:07:00,Night,00:30:00
3621,Airport,288,Trip Completed,13-07-2016 18:56,13-07-2016,18:56:20,Evening,13-07-2016 19:35,13-07-2016,19:35:35,Evening,00:39:15
4051,City,288,Trip Completed,14-07-2016 01:09,14-07-2016,01:09:39,Early Morning,14-07-2016 02:09,14-07-2016,02:09:47,Early Morning,01:00:08
4831,City,288,Trip Completed,14-07-2016 17:25,14-07-2016,17:25:26,Evening,14-07-2016 18:31,14-07-2016,18:31:31,Evening,01:06:05
158,City,289,Trip Completed,11-07-2016 05:35,11-07-2016,05:35:00,Morning,11-07-2016 06:41,11-07-2016,06:41:00,Morning,01:06:00
1290,City,289,Trip Completed,11-07-2016 22:23,11-07-2016,22:23:00,Night,11-07-2016 23:00,11-07-2016,23:00:00,Night,00:37:00
2441,City,289,Trip Completed,12-07-2016 20:23,12-07-2016,20:23:00,Evening,12-07-2016 21:25,12-07-2016,21:25:00,Night,01:02:00
3681,Airport,289,Trip Completed,13-07-2016 19:31,13-07-2016,19:31:38,Evening,13-07-2016 20:31,13-07-2016,20:31:58,Evening,01:00:20
4511,Airport,289,Trip Completed,14-07-2016 09:10,14-07-2016,09:10:51,Morning,14-07-2016 10:18,14-07-2016,10:18:58,Day,01:08:07
4684,City,289,Trip Completed,14-07-2016 12:53,14-07-2016,12:53:03,Day,14-07-2016 13:28,14-07-2016,13:28:25,Day,00:35:22
5606,City,289,Trip Completed,15-07-2016 06:09,15-07-2016,06:09:26,Morning,15-07-2016 07:23,15-07-2016,07:23:32,Morning,01:14:06
5708,Airport,289,Trip Completed,15-07-2016 07:35,15-07-2016,07:35:03,Morning,15-07-2016 08:07,15-07-2016,08:07:52,Morning,00:32:49
5960,Airport,289,Trip Completed,15-07-2016 10:52,15-07-2016,10:52:02,Day,15-07-2016 11:29,15-07-2016,11:29:14,Day,00:37:12
6014,City,289,Trip Completed,15-07-2016 12:31,15-07-2016,12:31:09,Day,15-07-2016 13:22,15-07-2016,13:22:06,Day,00:50:57
6193,City,289,Trip Completed,15-07-2016 17:19,15-07-2016,17:19:42,Evening,15-07-2016 18:06,15-07-2016,18:06:25,Evening,00:46:43
6635,City,289,Trip Completed,15-07-2016 22:01,15-07-2016,22:01:09,Night,15-07-2016 23:04,15-07-2016,23:04:55,Night,01:03:46
82,Airport,290,Trip Completed,11-07-2016 04:47,11-07-2016,04:47:00,Early Morning,11-07-2016 05:23,11-07-2016,05:23:00,Morning,00:36:00
2518,Airport,290,Trip Completed,12-07-2016 21:07,12-07-2016,21:07:00,Night,12-07-2016 22:10,12-07-2016,22:10:00,Night,01:03:00
2644,City,290,Trip Completed,12-07-2016 22:39,12-07-2016,22:39:00,Night,12-07-2016 23:20,12-07-2016,23:20:00,Night,00:41:00
3280,Airport,290,Trip Completed,13-07-2016 10:43,13-07-2016,10:43:30,Day,13-07-2016 11:23,13-07-2016,11:23:53,Day,00:40:23
3486,City,290,Trip Completed,13-07-2016 17:23,13-07-2016,17:23:53,Evening,13-07-2016 18:23,13-07-2016,18:23:41,Evening,00:59:48
5297,City,290,Trip Completed,14-07-2016 21:51,14-07-2016,21:51:46,Night,14-07-2016 22:25,14-07-2016,22:25:10,Night,00:33:24
5802,City,290,Trip Completed,15-07-2016 08:43,15-07-2016,08:43:21,Morning,15-07-2016 09:08,15-07-2016,09:08:12,Morning,00:24:51
